mmsi,inferred,score,known
1,purse_seines,0.740711241961,
100700106,purse_seines,0.95443302393,
100700154,purse_seines,0.73645401001,
100700159,trawlers,0.661983788013,
100700210,purse_seines,0.990567862988,
100700597,trawlers,0.982279360294,
100700647,trawlers,0.998617887497,
100700754,trawlers,0.999438822269,
100700789,fixed_gear,0.671605257004,
100700806,purse_seines,0.997271478176,
100700817,fixed_gear,0.808386752211,
100701559,drifting_longlines,0.645779848099,
100702081,trawlers,0.508279800415,
100702252,fixed_gear,0.709496403303,
100702508,fixed_gear,0.978706119114,
100702606,drifting_longlines,0.680290341377,
100702639,purse_seines,0.829179704189,
100702670,fixed_gear,0.679155349735,
100703012,trawlers,0.647423863411,
100703087,purse_seines,0.85269099474,
100703187,purse_seines,0.989841878414,
100705211,drifting_longlines,0.978550672531,
100710126,trawlers,0.926782131195,
100710910,drifting_longlines,0.627190649509,
100711268,trawlers,0.970085322857,
100711436,purse_seines,0.976252734661,
100711968,purse_seines,0.988688409328,
100712130,drifting_longlines,0.470303028822,
100712661,trawlers,0.609887123108,
100800973,other_fishing,0.432450803769,
100902222,drifting_longlines,0.875427126884,
100908023,drifting_longlines,0.933673501015,
100920003,drifting_longlines,0.875952005386,
100994028,drifting_longlines,0.956470608711,
101000002,trawlers,0.997341692448,
101010101,trawlers,0.989490568638,
10421670,purse_seines,0.996964842081,
11,drifting_longlines,0.65020275116,
110021210,trawlers,0.899978816509,
110022000,trawlers,0.645194470882,
110300034,trawlers,0.619959533215,
110300041,purse_seines,0.980257570744,
110300192,trawlers,0.707187950611,
110300254,drifting_longlines,0.542110443115,
110300488,trawlers,0.726129949093,
110300521,drifting_longlines,0.962887644768,
110300581,drifting_longlines,0.920972585678,
110300593,drifting_longlines,0.993582904339,
110700964,purse_seines,0.983098804951,
110703143,trawlers,0.533284187317,
110704229,purse_seines,0.953461766243,
110706492,fixed_gear,0.705361487823,
110706739,purse_seines,0.379681199789,
110765546,purse_seines,0.914922714233,
110767890,purse_seines,0.872893333435,
110767898,purse_seines,0.763299763203,
110777777,trawlers,0.71777933836,
110988000,fixed_gear,0.999483276857,
111002101,drifting_longlines,0.985349774361,
111003504,purse_seines,0.783794879913,
111003506,trawlers,0.997546851635,
111004876,purse_seines,0.990527272224,
111005141,trawlers,0.915433824062,
111005163,trawlers,0.774022758007,
11111111,trawlers,0.474627181888,
111111111,purse_seines,0.725034236908,
111188889,trawlers,0.811182618141,
111199811,drifting_longlines,0.375733852386,
111199900,drifting_longlines,0.85764247179,
111199993,fixed_gear,0.534812119383,
111199994,purse_seines,0.702826082706,
111202258,trawlers,0.506374359131,
111202707,purse_seines,0.558049440384,
111203151,drifting_longlines,0.874107718468,
1193046,purse_seines,0.709288522601,
120872088,purse_seines,0.999963402748,
121000416,drifting_longlines,0.986194968224,
121000546,drifting_longlines,0.430724292994,
123111111,purse_seines,1.0,
123450020,purse_seines,0.999990820885,
123450100,purse_seines,0.999991595745,
123450800,purse_seines,0.992822617292,
123456123,fixed_gear,0.981778088894,
123456789,purse_seines,0.447850935161,
123470,trawlers,0.901703000069,
123482,purse_seines,0.573478341103,
123514,trawlers,0.771472871304,
1329614,trawlers,0.993787944317,
150200999,purse_seines,0.907025754452,
150201744,trawlers,0.8590310812,
152000022,drifting_longlines,0.63268071413,
171068800,purse_seines,0.995841920376,
190700658,trawlers,0.992682397366,
190701082,fixed_gear,0.997798742274,
190701084,fixed_gear,0.985983540743,
190701091,fixed_gear,0.908836238165,
190701605,drifting_longlines,0.51091170311,
191283710,other_fishing,0.970468476039,
198412055,purse_seines,0.528010070324,
200000167,trawlers,0.982645630836,
200001042,trawlers,0.769367575645,
200005219,trawlers,0.640923440456,
201102058,trawlers,0.951791524887,
201200104,purse_seines,0.838851749897,
201200318,purse_seines,0.827036678791,
201211248,drifting_longlines,0.999961614609,
201211288,trawlers,0.707891523838,
203235000,drifting_longlines,0.999984264374,
204206750,fixed_gear,0.467770708725,
204209840,fixed_gear,0.432353899116,other_fishing
204209890,other_fishing,0.529492875168,
204211000,drifting_longlines,0.999398827553,drifting_longlines
204212000,drifting_longlines,0.999993681908,
204225000,fixed_gear,0.98730565837,
204226000,drifting_longlines,0.999999523163,
204228000,drifting_longlines,0.999992012978,
204229000,trawlers,0.999087333679,trawlers
204232000,drifting_longlines,0.939899742603,drifting_longlines
204243000,trawlers,0.999967455864,trawlers
204259000,drifting_longlines,0.999255359173,drifting_longlines
204260000,trawlers,0.999973535538,trawlers
204264000,other_fishing,0.740596972202,other_fishing
204284000,fixed_gear,0.947209414628,
204807000,other_fishing,0.95194524177,other_fishing
204811000,drifting_longlines,0.999562352896,
204812000,other_fishing,0.995744271032,
204835000,other_fishing,0.718193824091,
204836000,other_fishing,0.983492497422,
204856000,fixed_gear,0.918036063317,
204862000,drifting_longlines,0.999998211861,
205098000,trawlers,0.918504118919,
205106000,trawlers,0.999837398529,trawlers
205149000,trawlers,0.998817265034,
205153000,trawlers,0.998969048262,
205155000,trawlers,0.989342689514,trawlers
205161000,trawlers,0.518996939063,
205162000,trawlers,0.992694735527,trawlers
205165000,trawlers,0.88032335043,
205169000,trawlers,0.997663497925,
205170000,trawlers,0.990629374981,
205189000,other_fishing,0.726609343269,
205191000,trawlers,0.999411344528,trawlers
205192000,trawlers,0.960581362247,trawlers
205197000,trawlers,0.987493544817,
205227000,trawlers,0.997020542622,trawlers
205236000,trawlers,0.962241113186,trawlers
205237000,trawlers,0.878752231598,
205240000,other_fishing,0.64966169218,
205241000,trawlers,0.997194886208,trawlers
205243000,trawlers,0.998364508152,trawlers
205246000,trawlers,0.999879360199,trawlers
205259000,trawlers,0.90027487278,
205260000,trawlers,0.999320626259,
205261000,trawlers,0.999092936516,
205262000,trawlers,0.999686479568,trawlers
205275000,trawlers,0.981469929218,
205277000,trawlers,0.963981807232,trawlers
205278000,trawlers,0.990338265896,
205282000,trawlers,0.989902377129,
205284000,trawlers,0.964430004358,
205291000,trawlers,0.980162620544,
205296000,trawlers,0.999934911728,
205303000,trawlers,0.999909996986,
205306000,trawlers,0.860112607479,trawlers
205311000,fixed_gear,0.84318540054,fixed_gear
205316000,trawlers,0.999864697456,trawlers
205317000,trawlers,0.795444726944,
205321000,trawlers,0.971399724483,trawlers
205322000,trawlers,0.982270658016,trawlers
205325000,trawlers,0.99992454052,
205327000,trawlers,0.763517975807,
205333000,trawlers,0.963071167469,
205345000,trawlers,0.999323606491,
207038000,trawlers,0.82174885273,
207243000,fixed_gear,0.962346060651,
207420000,trawlers,0.999880194664,trawlers
207422000,trawlers,0.999986410141,
207424000,trawlers,0.999997019768,
207822650,trawlers,0.999998092651,trawlers
211101000,trawlers,0.55571833998,
211105000,trawlers,0.994420707226,
211106000,fixed_gear,0.983685800277,
211152000,trawlers,0.990563631058,
211156000,trawlers,0.999999642372,
211159000,trawlers,0.98714107275,
211161000,trawlers,0.999430000782,
211176000,trawlers,0.999959349632,trawlers
211191330,trawlers,0.984157830477,
211207270,trawlers,0.975492268801,
211208720,trawlers,0.506846950389,
211212440,trawlers,0.449180901051,
211214200,trawlers,0.996075391769,trawlers
211214990,trawlers,0.999249756336,trawlers
211215500,trawlers,0.446171015501,
211218840,trawlers,0.503893134184,
211222400,drifting_longlines,0.960300922394,
211223180,trawlers,0.37708721566,
211223680,trawlers,0.35854139924,
211224160,trawlers,0.789834231138,
211227510,trawlers,0.981046080589,
211227580,fixed_gear,0.885550120097,
211228150,fixed_gear,0.856657963362,
211233860,trawlers,0.451437854885,
211236290,fixed_gear,0.945832097354,
211238930,trawlers,0.999906599522,
211241240,trawlers,0.717870175838,trawlers
211243240,trawlers,0.999882817268,
211267780,trawlers,0.989956259727,
211271330,trawlers,0.994466453791,
211272580,trawlers,0.998775660992,
211279120,trawlers,0.987153977156,
211282560,trawlers,0.999868988991,trawlers
211287590,trawlers,0.985021531582,trawlers
211288860,trawlers,0.993299603462,
211292280,trawlers,0.99990940094,
211298640,trawlers,0.987530469894,trawlers
211307720,trawlers,0.963366270065,
211312240,trawlers,0.999531507492,
211314800,trawlers,0.999984145164,
211314890,trawlers,0.873246520758,trawlers
211315620,trawlers,0.999306559563,
211315630,trawlers,0.879263609648,
211315750,trawlers,0.690684080124,trawlers
211317720,trawlers,0.998012304306,
211319400,trawlers,0.99881953001,
211319670,trawlers,0.993138849735,
211320460,fixed_gear,0.506436685613,
211332630,trawlers,0.823532015085,
211332750,trawlers,0.946431905031,
211339490,trawlers,0.996252477169,
211344000,trawlers,0.999977111816,
211365280,trawlers,0.999996066093,trawlers
211373830,trawlers,0.995235353708,trawlers
211390480,trawlers,0.999680638313,
211400000,trawlers,0.999992370605,
211410690,trawlers,0.906129270792,
211438440,trawlers,0.858738541603,
211474000,trawlers,0.989329636097,
211477000,trawlers,0.993330419064,
211492000,trawlers,0.997423887253,
211501000,trawlers,0.999977529049,
211507000,trawlers,0.999999940395,
211507500,fixed_gear,0.464715048654,cargo_or_tanker
211510290,trawlers,0.997678935528,
211516260,trawlers,0.999902009964,
211517810,trawlers,0.994008183479,
211518140,trawlers,0.935724079609,
211519000,trawlers,0.999854445457,
211526000,trawlers,0.99749481678,trawlers
211527000,trawlers,0.999573528767,trawlers
211535000,trawlers,0.999390006065,
211555000,trawlers,0.874093443155,
211587000,trawlers,0.958334863186,
211608000,trawlers,0.949790656567,
211625000,trawlers,0.954637944698,
211626000,trawlers,0.999895095825,trawlers
211640000,fixed_gear,0.994639545474,
211648000,fixed_gear,0.794204336591,
211671000,trawlers,0.929849267006,
211795000,trawlers,0.996129393578,
211815000,trawlers,0.941668272018,
212326254,trawlers,0.410051137209,
213786798,trawlers,0.977258384228,
213855000,purse_seines,0.84460413456,
214181919,trawlers,0.401603460312,
215000460,purse_seines,0.462981641293,
215729000,trawlers,0.399982474744,
215923000,trawlers,0.502642273903,
218066000,trawlers,0.999985516071,
218094000,trawlers,0.637056589127,
218096000,trawlers,0.854225248098,
218125000,trawlers,0.527101665735,
218162000,trawlers,0.998118042946,
218264000,trawlers,0.967163860798,trawlers
218325000,trawlers,0.986887812614,trawlers
218359000,trawlers,0.999642670155,
218363000,trawlers,0.921034872532,
218367000,trawlers,0.997503936291,
218442000,trawlers,0.99935644865,
218762000,trawlers,0.00559416646138,
218773000,trawlers,0.948915094137,
219000769,fixed_gear,0.449847644382,cargo_or_tanker
219000892,fixed_gear,0.593513668869,
219000895,trawlers,0.978807449341,
219000897,trawlers,0.979149281979,
219001149,trawlers,0.855023294687,
219001201,trawlers,0.998354077339,
219001204,fixed_gear,0.986593398851,
219001284,trawlers,0.651873171329,cargo_or_tanker
219001343,trawlers,0.921235144138,
219001518,trawlers,0.999522298574,trawlers
219001522,trawlers,0.888305276632,
219001549,trawlers,0.947683662176,
219001578,trawlers,0.999994158745,
219001592,trawlers,0.999934911728,
219001604,trawlers,0.901135385036,fixed_gear
219001673,trawlers,0.995386213064,
219001682,other_fishing,0.733105711178,other_fishing
219001842,trawlers,0.523445725441,
219001872,trawlers,0.994808346033,
219001917,trawlers,0.9993019104,
219001976,trawlers,0.997481256723,trawlers
219002023,fixed_gear,0.914047035909,
219002047,trawlers,0.859493255615,
