mmsi,inferred,score,known
1,purse_seines,0.626392766833,
100000000,purse_seines,0.580796346068,
100000009,fixed_gear,0.50615676377,
100000015,trawlers,0.875194489956,
100000123,trawlers,0.992500603199,
100001001,purse_seines,0.979971408844,
100001887,fixed_gear,0.984655072349,
100002300,purse_seines,0.493795692921,
100070631,drifting_longlines,0.751323163509,
100654012,drifting_longlines,0.919139951468,
100700106,fixed_gear,0.538782922816,
100700158,fixed_gear,0.796480146049,
100700197,trawlers,0.917337357998,
100700216,purse_seines,0.713791131973,
100700227,drifting_longlines,0.803683817387,
100700231,drifting_longlines,0.99625235796,
100700474,drifting_longlines,0.723265960813,
100700597,trawlers,0.972654461861,
100700754,trawlers,0.999453723431,
100700762,trawlers,0.488954210963,
100700772,trawlers,0.389411587617,
100700806,purse_seines,0.790492206812,
100701559,drifting_longlines,0.822152405977,
100701701,drifting_longlines,0.999483704567,
100701853,trawlers,0.63624791801,
100702081,trawlers,0.423272505403,
100702086,drifting_longlines,0.495983451605,
100702252,fixed_gear,0.856302403316,
100702540,purse_seines,0.539252638817,
100702562,purse_seines,0.863070905209,
100702569,drifting_longlines,0.983973443508,
100702606,purse_seines,0.873541235924,
100702639,drifting_longlines,0.911357164383,
100702640,drifting_longlines,0.561229705811,
100702825,trawlers,0.939879506826,
100702914,drifting_longlines,0.993914783001,
100703012,trawlers,0.931759476662,
100703087,purse_seines,0.980559170246,
100703174,drifting_longlines,0.332442686893,
100703187,purse_seines,0.61503726244,
100703865,drifting_longlines,0.992414057255,
100704002,fixed_gear,0.958574326709,
100705209,drifting_longlines,0.665194809437,
100705282,drifting_longlines,0.99994468689,
100705310,drifting_longlines,0.999939680099,
100705536,drifting_longlines,0.999384045601,
100705927,drifting_longlines,0.990723192692,
100706185,drifting_longlines,0.992011368275,
100706558,drifting_longlines,0.695714578032,
100710186,purse_seines,0.755226492882,
100711436,fixed_gear,0.413738290724,
100712280,trawlers,0.597346425056,
100712290,fixed_gear,0.622765396185,
100712298,purse_seines,0.516823410988,
100712661,trawlers,0.762502968311,
100800276,purse_seines,0.864334464073,
100800973,purse_seines,0.994428515434,
100870042,purse_seines,0.996871888638,
100873420,drifting_longlines,0.999990224838,
100874066,drifting_longlines,0.911185383797,
100903105,trawlers,0.999939918518,
101000002,trawlers,0.836599767208,
101000859,drifting_longlines,0.526190280914,
101011010,purse_seines,0.632099032402,
101306904,trawlers,0.558408260345,
101843,purse_seines,0.96962800622,
10201,purse_seines,0.998071610928,
10223,purse_seines,0.996155560017,
10421670,purse_seines,0.999999880791,
105138479,trawlers,0.517800450325,
1057022464,trawlers,0.504426181316,
1084,purse_seines,0.954452633858,
10842,drifting_longlines,0.943360507488,
109668375,trawlers,0.984210729599,
109668655,drifting_longlines,0.941822230816,
10999,purse_seines,0.833049833775,
11,drifting_longlines,0.961606115103,
110021203,fixed_gear,0.984094291258,
110300040,fixed_gear,0.988134414515,
110300041,fixed_gear,0.678143309752,
110300192,trawlers,0.499300584197,
110300479,drifting_longlines,0.97279804945,
110300488,trawlers,0.999597489834,
110300593,drifting_longlines,0.994031965733,
110700522,trawlers,0.999726593494,
110700873,fixed_gear,0.595763163801,
110700917,fixed_gear,0.760244950662,
110701124,purse_seines,0.945333391428,
110701234,trawlers,0.991101205349,
110702546,fixed_gear,0.932472921953,
110702571,purse_seines,0.930758416653,
110702712,purse_seines,0.3676584512,
110702817,purse_seines,0.999999880791,
110702921,fixed_gear,0.988618314288,
110703107,fixed_gear,0.999399438802,
110703126,purse_seines,0.503354189917,
110703143,trawlers,0.816570132971,
110703216,drifting_longlines,0.999232530594,
110705292,trawlers,0.509891416878,
110705896,trawlers,0.582001879811,
110705989,trawlers,0.782691657543,
110706289,trawlers,0.685852885246,
110706456,purse_seines,0.827593266964,
110706492,fixed_gear,0.778683761056,
110706887,purse_seines,0.657761260867,
110706891,trawlers,0.499704154732,
110722,purse_seines,0.995906114578,
110765546,fixed_gear,0.982825838361,
110777777,drifting_longlines,0.737528324127,
110802327,drifting_longlines,0.936633527279,
110802650,fixed_gear,0.99997838448,
110898998,drifting_longlines,0.405987520993,
110982229,purse_seines,0.803968667984,
110989909,drifting_longlines,0.648940145969,
1110,purse_seines,0.96884059906,
111001955,fixed_gear,0.994566586412,
111002861,drifting_longlines,0.665010273457,
111003507,drifting_longlines,0.564022600651,
111004874,fixed_gear,0.573326916061,
111004875,fixed_gear,0.390277724285,
111004876,purse_seines,0.565502583981,
111004877,fixed_gear,0.856002876028,
111005125,fixed_gear,0.979312137736,
111005140,trawlers,0.554024517536,
111005141,trawlers,0.798531293869,
111005145,fixed_gear,0.777998806351,
111005148,fixed_gear,0.992181448409,
111005478,trawlers,0.950057327747,
111009999,purse_seines,0.766138613224,
111105038,trawlers,0.693839967251,
11111111,trawlers,0.348673749715,
111111110,drifting_longlines,0.966145426035,
111111111,purse_seines,0.565448582172,
111111117,drifting_longlines,0.483950644732,
111111122,trawlers,0.996500134468,
111112224,trawlers,0.99968290329,
111121111,drifting_longlines,0.789977610111,
111188855,fixed_gear,0.807881551917,
111188889,fixed_gear,0.523789725759,
111188987,fixed_gear,0.847156990097,
111189,purse_seines,0.969600647688,
111199811,fixed_gear,0.841341746402,
111199900,fixed_gear,0.451561965635,
111199922,fixed_gear,0.431099993529,
111199923,purse_seines,0.605258643627,
111199991,fixed_gear,0.951782059262,
111199992,fixed_gear,0.964154338134,
111199996,fixed_gear,0.952351383791,
111203149,purse_seines,0.991656422615,
111203150,drifting_longlines,0.826602339745,
111203151,fixed_gear,0.993455128987,
111203153,fixed_gear,0.999337312605,
111203159,fixed_gear,0.880908200707,
111203371,trawlers,0.892586946487,
111203721,fixed_gear,0.927752958555,
111203727,fixed_gear,0.988288251608,
111203732,fixed_gear,0.978947359956,
111203949,fixed_gear,0.805055804986,
11121,purse_seines,0.995702326298,
111222222,trawlers,0.631040751934,
11158,purse_seines,0.969004809856,
112233666,fixed_gear,0.694461848147,
112324826,trawlers,0.790131926537,
1129,trawlers,0.987359464169,
11311,purse_seines,0.997246146202,
116786655,fixed_gear,0.736491689961,
1172,purse_seines,0.76347258687,
11723,purse_seines,0.99900251627,
11760,purse_seines,0.999779999256,
11930,drifting_longlines,0.907595336437,
119304,drifting_longlines,0.981855273247,
1193046,purse_seines,0.484093911946,
120234279,drifting_longlines,0.98150831461,
120400005,fixed_gear,0.697419336288,
120400117,trawlers,0.626605808735,
120701235,trawlers,0.895390570164,
120701446,purse_seines,0.756288170815,
120789879,purse_seines,0.784600406885,
120872088,purse_seines,0.403378065675,
121000115,fixed_gear,0.846257402282,
121000416,trawlers,0.788306832314,
121000542,drifting_longlines,0.964750170708,
121000544,fixed_gear,0.980646741432,
121000546,fixed_gear,0.977314703321,
121000587,drifting_longlines,0.690154135227,
121000590,trawlers,0.429086923599,
121000592,fixed_gear,0.40415124827,
121000711,fixed_gear,0.628120139703,
121000712,fixed_gear,0.904248027486,
121000759,fixed_gear,0.656796467569,
121000855,trawlers,0.587280392647,
121000887,fixed_gear,0.566135055168,
121001153,purse_seines,0.647752285004,
121001361,fixed_gear,0.514254437761,
121001364,fixed_gear,0.999865955266,
121001523,fixed_gear,0.522277566532,
121001524,fixed_gear,0.708344152137,
121001738,fixed_gear,0.997525332849,
121001740,purse_seines,0.503848433495,
121001743,fixed_gear,0.946160060927,
121001745,fixed_gear,0.959228935518,
121001746,fixed_gear,0.601714201867,
121001836,trawlers,0.999949812889,
121001886,fixed_gear,0.89923025372,
121001928,fixed_gear,0.999250992441,
121001953,purse_seines,0.467470407486,
122332223,purse_seines,0.874825239182,
122345458,drifting_longlines,0.556546449661,
123,purse_seines,0.536149650812,
123111111,purse_seines,0.999719053507,
123450020,purse_seines,1.0,
123450800,purse_seines,0.999999880791,
123456789,purse_seines,0.451872864738,
123504,drifting_longlines,0.857790052891,
123556858,trawlers,0.500317446305,
123568,trawlers,0.895664155483,
1243100,trawlers,0.737617880106,
1253,purse_seines,0.998655676842,
1266,purse_seines,0.984996795654,
130100070,fixed_gear,0.869688309227,
130100733,purse_seines,0.541751943529,
13060452,trawlers,0.727326214314,
130999031,drifting_longlines,0.703344166279,
13521,purse_seines,0.994191467762,
136660000,purse_seines,0.995120942593,
