mmsi,inferred,score,known
100000000,purse_seines,0.571743473411,
100000003,drifting_longlines,0.998020410538,
100000324,other_fishing,0.285816469944,
100001001,purse_seines,0.645622074604,
100005205,drifting_longlines,0.584416866302,
100005243,drifting_longlines,0.993910312653,
100005432,drifting_longlines,0.997786879539,
100005461,drifting_longlines,0.999990344048,
100005466,drifting_longlines,0.997287511826,
100005475,drifting_longlines,0.991822898388,
100014971,purse_seines,0.450561199337,
100036862,fixed_gear,0.496390157564,
100065208,drifting_longlines,0.996272563934,
100654012,drifting_longlines,0.882154107094,
100700034,trawlers,0.990522027016,
100700035,trawlers,0.989793419838,
100700113,trawlers,0.429890684783,
100700158,fixed_gear,0.294766095464,
100700208,purse_seines,0.837439596653,
100700231,drifting_longlines,0.617007553577,
100700241,drifting_longlines,0.640773773193,
100700382,drifting_longlines,0.539322137833,
100700443,trawlers,0.536067426205,
100700647,trawlers,0.997966527939,
100700695,fixed_gear,0.528384246631,
100700754,trawlers,0.947107315063,
100700776,trawlers,0.936667442322,
100700788,purse_seines,0.755449175835,
100700806,trawlers,0.474245071411,
100700888,trawlers,0.812976419926,
100701297,trawlers,0.985552370548,
100701656,drifting_longlines,0.98024314642,
100701853,trawlers,0.573812991381,
100702086,drifting_longlines,0.663171589375,
100702501,drifting_longlines,0.924458026886,
100702530,trawlers,0.93482363224,
100702562,purse_seines,0.501306489576,
100702578,purse_seines,0.904164135456,
100702606,fixed_gear,0.985441329839,
100702613,trawlers,0.515263557434,
100702630,purse_seines,0.89449763298,
100702635,fixed_gear,0.716597751232,
100702639,fixed_gear,0.599670593852,
100702670,purse_seines,0.621813073754,
100702825,drifting_longlines,0.55260130018,
100703104,purse_seines,0.373372107744,
100704002,drifting_longlines,0.805407524109,
100705211,drifting_longlines,0.998171687126,
100705282,drifting_longlines,0.999990820885,
100705310,drifting_longlines,0.64148466289,
100706320,drifting_longlines,0.76190546155,
100706324,drifting_longlines,0.931401312351,
100706390,drifting_longlines,0.69664734602,
100706392,drifting_longlines,0.507813453674,
100706558,drifting_longlines,0.971645116806,
100870214,drifting_longlines,0.996878027916,
100873408,other_fishing,0.663089549184,
100873418,drifting_longlines,0.993885338306,
100873420,drifting_longlines,0.64685703814,
100874066,drifting_longlines,0.44505648315,
100874692,drifting_longlines,0.968613088131,
100876184,drifting_longlines,0.980226159096,
100876333,drifting_longlines,0.689889490604,
100876344,other_fishing,0.782527414566,
100876346,fixed_gear,0.817081113262,
100876448,drifting_longlines,0.829576730728,
100876602,other_fishing,0.777248446923,
100876608,drifting_longlines,0.940885722637,
100877926,drifting_longlines,0.994682133198,
100900000,purse_seines,0.43753380538,
100900002,purse_seines,0.432364851236,
100900058,purse_seines,0.623739242554,
100901180,drifting_longlines,0.99998497963,
100901212,drifting_longlines,0.976151764393,
100901238,fixed_gear,0.763314482428,
100902222,trawlers,0.743251204491,
101000114,drifting_longlines,0.845517635345,
101006333,trawlers,0.817857265472,
101306904,drifting_longlines,0.91054880619,
101307017,trawlers,0.776131808758,
101307108,drifting_longlines,0.323440253735,
101406469,purse_seines,0.58417057991,
101406550,trawlers,0.568762183189,
101406557,purse_seines,0.953995585442,
101406564,purse_seines,0.999643206596,
101406581,trawlers,0.977806985378,
101406838,drifting_longlines,0.989002585411,
101406888,drifting_longlines,0.987945795059,
101407882,drifting_longlines,0.995690762997,
10201,purse_seines,0.891335457563,
10223,purse_seines,0.508276133798,
1024,drifting_longlines,0.759849190712,
103649981,drifting_longlines,0.991140782833,
10421670,purse_seines,0.999970436096,
104700852,trawlers,0.976794540882,
1048576,trawlers,0.681456208229,
1084,purse_seines,0.470507949591,
1088,purse_seines,0.853817999363,
10999,fixed_gear,0.515712332694,
11,trawlers,0.53117442131,
110000000,purse_seines,0.499472412921,
110070261,fixed_gear,0.811648076281,
110300578,drifting_longlines,0.781562268734,
110300581,drifting_longlines,0.999693393707,
110300590,drifting_longlines,0.993303716183,
110300593,drifting_longlines,0.971784174442,
110325970,other_fishing,0.931175000524,
110700015,drifting_longlines,0.746883034706,
110700038,drifting_longlines,0.88354241848,
110700044,fixed_gear,0.533725880096,
110700052,trawlers,0.93847233057,
110700116,fixed_gear,0.715603620708,
110700844,fixed_gear,0.993479233238,
110700917,fixed_gear,0.437806875097,
110700977,trawlers,0.500720269745,
110701070,fixed_gear,0.733896290739,
110701124,purse_seines,0.96156847477,
110701234,trawlers,0.99932539463,
110701270,drifting_longlines,0.928527712822,
110701388,drifting_longlines,0.487328290939,
110702712,fixed_gear,0.768938189991,
110702817,purse_seines,0.61266502738,
110703126,purse_seines,0.303456506692,
110703222,fixed_gear,0.973520607095,
110705273,purse_seines,0.946251869202,
110705292,trawlers,0.499551766436,
110705761,purse_seines,0.375147968531,
110706289,trawlers,0.893827319145,
110706317,trawlers,0.965078473091,
110706456,fixed_gear,0.830755937015,
110706766,fixed_gear,0.659820111184,
110706887,trawlers,0.529241271317,
110722,purse_seines,0.704080104828,
110765546,fixed_gear,0.821701267951,
110766666,trawlers,0.559570431709,
110767890,purse_seines,0.424520114437,
110785555,trawlers,0.901792407036,
110789999,trawlers,0.816705703735,
110802154,drifting_longlines,0.919275760651,
110802155,purse_seines,0.478754729033,
110982229,trawlers,0.98342731595,
110988000,fixed_gear,0.479982670107,
1110,purse_seines,0.519381219521,
111000000,trawlers,0.59637799859,
111105038,drifting_longlines,0.425840267912,
111111110,drifting_longlines,0.851001352072,
111111111,purse_seines,0.422159671783,
111111122,trawlers,0.983342885971,
111111133,trawlers,0.900850594044,gear
111112224,trawlers,0.97398519516,
111150788,drifting_longlines,0.641086816788,
111189,purse_seines,0.796506822109,
111206315,drifting_longlines,0.924219489098,
11121,purse_seines,0.847517520189,
11158,purse_seines,0.606207758188,
112324826,trawlers,0.922132909298,
1130,trawlers,0.636135220528,
11311,purse_seines,0.583395585418,
11346,purse_seines,0.737330019474,
114885212,fixed_gear,0.906919773801,
115677890,fixed_gear,0.483996068542,
115678989,fixed_gear,0.763947482936,
116789899,fixed_gear,0.994715899306,
1172,purse_seines,0.77657699585,
11723,purse_seines,0.720879524946,
11760,purse_seines,0.63791012764,
11884,purse_seines,0.448244541883,
1193046,purse_seines,0.568592220545,
120111015,trawlers,0.853466928005,
120400117,drifting_longlines,0.953709542751,
120701235,trawlers,0.99367660284,
120701454,trawlers,0.998976826668,
120789879,fixed_gear,0.942643738485,
120872088,fixed_gear,0.497456179942,
121000287,drifting_longlines,0.87758487463,
121001428,purse_seines,0.61613675952,
122222222,trawlers,0.490824490786,
123123,fixed_gear,0.494494538532,
123258369,trawlers,0.962043881416,
123335632,drifting_longlines,0.573068261147,
123450020,purse_seines,0.99999922514,
123450100,purse_seines,0.999974370003,
123450800,purse_seines,0.99976348877,
12345678,purse_seines,0.709772527218,
123456787,trawlers,0.372577864677,
123456789,purse_seines,0.395361438394,
12347,purse_seines,0.992427110672,
1235001,drifting_longlines,0.548907250166,
123567676,trawlers,0.99418181181,
123589,trawlers,0.494259012165,
123789654,trawlers,0.471281349659,
1253,purse_seines,0.492852169089,
1266,purse_seines,0.502258641645,
127876678,drifting_longlines,0.505032658577,
130100733,purse_seines,0.923399090767,
130100735,trawlers,0.960565745831,
13017,purse_seines,0.988822102547,
13020,drifting_longlines,0.967000305653,
130518039,fixed_gear,0.912034207792,
13060,purse_seines,0.981094747782,
13060527,trawlers,0.415171742439,
13060582,purse_seines,0.436952739954,
13060630,trawlers,0.979728877544,
13060963,purse_seines,0.341612666845,
130660453,fixed_gear,0.996304801408,
130700536,trawlers,0.993892669678,
130700552,trawlers,0.996630966663,
130700705,drifting_longlines,0.513693632558,
130701836,purse_seines,0.990469515324,
13070259,trawlers,0.958003997803,
131024006,drifting_longlines,0.816698312759,
1311,purse_seines,0.882359594107,
1313,purse_seines,0.73261654377,
13200,purse_seines,0.983994245529,
133763022,trawlers,0.924331903458,
135077064,drifting_longlines,0.721080780029,
13521,purse_seines,0.82464709878,
136141101,drifting_longlines,0.727945327759,
138979888,trawlers,0.941291034222,
139766666,trawlers,0.993118882179,
140100082,drifting_longlines,0.979706764221,
140100083,drifting_longlines,0.488502530847,
140100085,drifting_longlines,0.523518770933,
140100087,drifting_longlines,0.414682328701,
140400095,drifting_longlines,0.999818384647,
140400950,trawlers,0.491792678833,
140401622,trawlers,0.91848552227,
140700853,trawlers,0.942275464535,
140700857,trawlers,0.996013998985,
141000257,trawlers,0.548352539539,
141150000,purse_seines,0.97729331255,
141414,trawlers,0.999971747398,
14334,purse_seines,0.999797999859,
147899211,trawlers,0.995200037956,
15,drifting_longlines,0.499329031925,
150048,trawlers,0.999850988388,
150200008,trawlers,0.542861163616,
150201322,trawlers,0.993131935596,
150201531,purse_seines,0.75411593914,
150202427,purse_seines,0.627906724811,
150202649,trawlers,0.513950195163,
150202672,trawlers,0.612155973911,
150202857,trawlers,0.866927236319,
150202858,trawlers,0.793291538954,
150202868,purse_seines,0.803199410439,
150203712,purse_seines,0.728302359581,
150204090,drifting_longlines,0.424514651299,
150204108,purse_seines,0.479641795158,
150204240,purse_seines,0.842336118221,
150204296,drifting_longlines,0.591718256474,
150204368,trawlers,0.520664215088,
150204460,purse_seines,0.742968916893,
155201376,trawlers,0.953431963921,
156778990,trawlers,0.688778758049,
157,purse_seines,0.733115464449,
16050,trawlers,0.906190097332,
168888888,purse_seines,0.981115937233,
1712,purse_seines,0.602042198181,
1720,purse_seines,0.965025097132,
17718,purse_seines,0.818184673786,
178978898,trawlers,0.957903146744,
18002,purse_seines,0.996262490749,
180779680,trawlers,0.663398385048,
1811,purse_seines,0.999084591866,
18291,purse_seines,0.769417315722,
1868,drifting_longlines,0.993239760399,
18705,purse_seines,0.597468078136,
189181688,trawlers,0.537871956825,
190700658,trawlers,0.821944594383,
190700899,drifting_longlines,0.765422582626,
190701082,purse_seines,0.914655089378,
190701094,purse_seines,0.957068502903,
190701095,fixed_gear,0.849870384783,
191283710,other_fishing,0.754837317024,
1957,trawlers,0.978258430958,
199910031,trawlers,0.996621370316,
200000037,squid_jigger,0.661719918251,
200000174,purse_seines,0.589532256126,
200000235,trawlers,0.960229277611,
200000242,fixed_gear,0.641454097216,
200000350,trawlers,0.988768190145,
200000386,trawlers,0.999818265438,
200000387,drifting_longlines,0.717375308275,
200000400,drifting_longlines,0.6664711833,
200000408,trawlers,0.721310794353,
200000429,purse_seines,0.629468590021,
200000556,drifting_longlines,0.999986290932,
200000717,purse_seines,0.728964030743,
200000772,trawlers,0.974528729916,
200000802,trawlers,0.659023851156,
200000816,purse_seines,0.726574659348,
200000819,trawlers,0.853968262672,
200000828,purse_seines,0.995986402035,
