# Non-fishing vessels sourced from PyBossa
mmsi,label
205203390,Tug
205252690,Tug
205264290,Tug
205273990,Tug
205360090,Tug
205415000,Tug
205475000,Tug
205626000,Tug
235058304,Tug
244650886,Tug
244690362,Tug
244700809,Tug
245494000,Tug
249486000,Tug
250098000,Tug
250106440,Tug
251547110,Tug
251759110,Tug
271002332,Tug
271010551,Tug
271040788,Tug
272001800,Tug
273348270,Tug
316001876,Tug
316003483,Tug
316020067,Tug
338102861,Tug
355532000,Tug
366919770,Tug
366926990,Tug
366930000,Tug
366936460,Tug
366950760,Tug
366962970,Tug
366963350,Tug
366979330,Tug
366994190,Tug
366996380,Tug
366999840,Tug
367004260,Tug
367008760,Tug
367010030,Tug
367014280,Tug
367039250,Tug
367047190,Tug
367047240,Tug
367079330,Tug
367139970,Tug
367141000,Tug
367142690,Tug
367144820,Tug
367157110,Tug
367169320,Tug
367171380,Tug
367305920,Tug
367309440,Tug
367314520,Tug
367332950,Tug
367340460,Tug
367353380,Tug
367371620,Tug
367371830,Tug
367384610,Tug
367396120,Tug
367396670,Tug
367410780,Tug
367416420,Tug
367473510,Tug
367475340,Tug
367479280,Tug
367481670,Tug
367497580,Tug
367498820,Tug
367505660,Tug
367513150,Tug
367515280,Tug
367516470,Tug
367530080,Tug
367535110,Tug
367535610,Tug
367558180,Tug
367583840,Tug
367601060,Tug
367610590,Tug
367615190,Tug
367638110,Tug
368148000,Tug
368515000,Tug
375382000,Tug
412020580,Tug
412046050,Tug
412047690,Tug
412374570,Tug
412378750,Tug
412379180,Tug
413040160,Tug
413375650,Tug
413977209,Tug
428045000,Tug
431000124,Tug
431000267,Tug
431000368,Tug
431000377,Tug
431000795,Tug
431001074,Tug
431001114,Tug
431001455,Tug
431002093,Tug
431002219,Tug
431002676,Tug
431002971,Tug
431003436,Tug
431003749,Tug
431004045,Tug
431004067,Tug
431004231,Tug
431004371,Tug
431004478,Tug
431004768,Tug
431005054,Tug
431005531,Tug
431100032,Tug
431100338,Tug
431100549,Tug
431100961,Tug
431101042,Tug
431101065,Tug
431101095,Tug
431101096,Tug
431101108,Tug
431101128,Tug
431101134,Tug
431101161,Tug
503016000,Tug
503083000,Tug
503226300,Tug
503384200,Tug
503624000,Tug
503727000,Tug
503783000,Tug
512000322,Tug
512004173,Tug
512004499,Tug
525002009,Tug
701006592,Tug
710012290,Tug
710012460,Tug
710014960,Tug
725000736,Tug
725000888,Tug
725000927,Tug
725001172,Tug
770576264,Tug
